"height","weight","age","player","link","team","position","league"
192,100,27,"Pat Dellit","http://www.foxsports.com.au/rugby/player?id=4693&name=pat-dellit&team=50017","westernforce","Wing","super"
175,94,29,"Chris Eaton","http://www.foxsports.com.au/rugby/player?id=4677&name=chris-eaton&team=50017","hurricanes","Scrum Half","super"
176,83,24,"Sias Ebersohn","http://www.foxsports.com.au/rugby/player?id=3996&name=sias-ebersohn&team=50017","westernforce","Fullback","super"
187,87,21,"Kyle Godwin","http://www.foxsports.com.au/rugby/player?id=8092&name=kyle-godwin&team=50017","westernforce","Fly Half","super"
185,95,26,"Jayden Hayward","http://www.foxsports.com.au/rugby/player?id=3488&name=jayden-hayward&team=50017","westernforce","Centre","super"
185,98,31,"Ben Jacobs","http://www.foxsports.com.au/rugby/player?id=1361&name=ben-jacobs&team=50017","westernforce","Centre","super"
182,95,25,"Alfie Mafi","http://www.foxsports.com.au/rugby/player?id=2170&name=alfie-mafi&team=50017","westernforce","Centre","super"
173,93,28,"Alby Mathewson","http://www.foxsports.com.au/rugby/player?id=1446&name=alby-mathewson&team=50017","westernforce","Scrum Half","super"
188,88,30,"Sam Norton-Knight","http://www.foxsports.com.au/rugby/player?id=919&name=sam-norton-knight&team=50017","westernforce","Centre","super"
184,102,22,"Junior Rasolea","http://www.foxsports.com.au/rugby/player?id=8443&name=junior-rasolea&team=50017","westernforce","Centre","super"
173,90,34,"Brett Sheehan","http://www.foxsports.com.au/rugby/player?id=1167&name=brett-sheehan&team=50017","westernforce","Scrum Half","super"
184,91,26,"Mick Snowden","http://www.foxsports.com.au/rugby/player?id=8449&name=mick-snowden&team=50017","westernforce","Scrum Half","super"
184,95,24,"Winston Stanley","http://www.foxsports.com.au/rugby/player?id=3558&name=winston-stanley&team=50017","westernforce","Centre","super"
184,94,24,"Ed Stubbs","http://www.foxsports.com.au/rugby/player?id=4022&name=ed-stubbs&team=50017","westernforce","Centre","super"
189,100,27,"Chris Tuatara-Morrison","http://www.foxsports.com.au/rugby/player?id=8446&name=chris-tuatara-morrison&team=50017","westernforce","Centre","super"
195,104,23,"Will Tupou","http://www.foxsports.com.au/rugby/player?id=7901&name=will-tupou&team=50017","westernforce","Centre","super"
191,120,26,"Richard Aho","http://www.foxsports.com.au/rugby/player?id=8637&name=richard-aho&team=50004","waratahs","Prop","super"
200,117,25,"Oliver Atkins","http://www.foxsports.com.au/rugby/player?id=8157&name=oliver-atkins&team=50004","waratahs","Lock","super"
197,110,30,"Mitchell Chapman","http://www.foxsports.com.au/rugby/player?id=1197&name=mitchell-chapman&team=50004","waratahs","Lock","super"
204,122,22,"Adam Coleman","http://www.foxsports.com.au/rugby/player?id=8638&name=adam-coleman&team=50004","waratahs","Lock","super"
192,113,27,"Dave Dennis","http://www.foxsports.com.au/rugby/player?id=1495&name=dave-dennis&team=50004","waratahs","Flanker","super"
202,122,24,"Kane Douglas","http://www.foxsports.com.au/rugby/player?id=3984&name=kane-douglas&team=50004","waratahs","Lock","super"
183,106,24,"Damien Fitzpatrick","http://www.foxsports.com.au/rugby/player?id=3568&name=damien-fitzpatrick&team=50004","waratahs","Hooker","super"
182,104,26,"AJ Gilbert","http://www.foxsports.com.au/rugby/player?id=1395&name=aj-gilbert&team=50004","waratahs","Flanker","super"
195,109,21,"Jed Holloway","http://www.foxsports.com.au/rugby/player?id=8437&name=jed-holloway&team=50004","waratahs","Lock","super"
184,106,30,"Luke Holmes","http://www.foxsports.com.au/rugby/player?id=983&name=luke-holmes&team=50004","waratahs","Hooker","super"
182,97,22,"Michael Hooper","http://www.foxsports.com.au/rugby/player?id=4016&name=michael-hooper&team=50004","waratahs","Flanker","super"
188,120,27,"Sekope Kepu","http://www.foxsports.com.au/rugby/player?id=2173&name=sekope-kepu&team=50004","waratahs","Prop","super"
187,105,26,"Patrick McCutcheon","http://www.foxsports.com.au/rugby/player?id=4029&name=patrick-mccutcheon&team=50004","waratahs","Flanker","super"
194,118,31,"Wycliff Palu","http://www.foxsports.com.au/rugby/player?id=1257&name=wycliff-palu&team=50004","waratahs","Number 8","super"
204,122,23,"Greg Peterson","http://www.foxsports.com.au/rugby/player?id=7891&name=greg-peterson&team=50004","waratahs","Lock","super"
181,113,28,"Tatafu Polota-Nau","http://www.foxsports.com.au/rugby/player?id=966&name=tatafu-polota-nau&team=50004","waratahs","Hooker","super"
183,113,29,"Benn Robinson","http://www.foxsports.com.au/rugby/player?id=1258&name=benn-robinson&team=50004","waratahs","Prop","super"
189,120,25,"Paddy Ryan","http://www.foxsports.com.au/rugby/player?id=4691&name=paddy-ryan&team=50004","waratahs","Prop","super"
203,135,21,"Will Skelton","http://www.foxsports.com.au/rugby/player?id=8494&name=will-skelton&team=50004","waratahs","Lock","super"
190,120,27,"Jeremy Tilse","http://www.foxsports.com.au/rugby/player?id=2172&name=jeremy-tilse&team=50004","waratahs","Prop","super"
193,117,23,"Lopeti Timani","http://www.foxsports.com.au/rugby/player?id=8074&name=lopeti-timani&team=50004","waratahs","Flanker","super"
203,120,27,"Sitaleki Timani","http://www.foxsports.com.au/rugby/player?id=4713&name=sitaleki-timani&team=50004","waratahs","Lock","super"
180,113,27,"John Ulugia","http://www.foxsports.com.au/rugby/player?id=1213&name=john-ulugia&team=50004","waratahs","Hooker","super"
194,111,27,"Liam Winton","http://www.foxsports.com.au/rugby/player?id=8641&name=liam-winton&team=50004","waratahs","Lock","super"
182,98,29,"Adam Ashley-Cooper","http://www.foxsports.com.au/rugby/player?id=918&name=adam-ashley-cooper&team=50004","waratahs","Centre","super"
183,87,27,"Berrick Barnes","http://www.foxsports.com.au/rugby/player?id=971&name=berrick-barnes&team=50004","waratahs","Fly Half","super"
192,98,25,"Peter Betham","http://www.foxsports.com.au/rugby/player?id=2869&name=peter-betham&team=50004","waratahs","Fullback","super"
189,98,30,"Tom Carter","http://www.foxsports.com.au/rugby/player?id=963&name=tom-carter&team=50004","waratahs","Centre","super"
193,98,25,"Cam Crawford","http://www.foxsports.com.au/rugby/player?id=7885&name=cam-crawford&team=50004","waratahs","Fullback","super"
193,101,24,"Israel Folau","http://www.foxsports.com.au/rugby/player?id=8435&name=israel-folau&team=50004","waratahs","Outside Back","super"
182,90,24,"Bernard Foley","http://www.foxsports.com.au/rugby/player?id=4929&name=bernard-foley&team=50004","waratahs","Fly Half","super"
182,92,25,"Grayson Hart","http://www.foxsports.com.au/rugby/player?id=3557&name=grayson-hart&team=50004","waratahs","Scrum Half","super"
183,96,22,"Terrence Hepetema","http://www.foxsports.com.au/rugby/player?id=8639&name=terrence-hepetema&team=50004","waratahs","Back","super"
183,90,24,"Michael Hodge","http://www.foxsports.com.au/rugby/player?id=8436&name=michael-hodge&team=50004","waratahs","Wing","super"
186,90,24,"Rob Horne","http://www.foxsports.com.au/rugby/player?id=3085&name=rob-horne&team=50004","waratahs","Centre","super"
190,90,22,"Tom Kingston","http://www.foxsports.com.au/rugby/player?id=4733&name=tom-kingston&team=50004","waratahs","Wing","super"
176,86,22,"Sam Lane","http://www.foxsports.com.au/rugby/player?id=8091&name=sam-lane&team=50004","waratahs","Centre","super"
174,78,21,"Matt Lucas","http://www.foxsports.com.au/rugby/player?id=8438&name=matt-lucas&team=50004","waratahs","Scrum Half","super"
174,86,28,"Brendan McKibbin","http://www.foxsports.com.au/rugby/player?id=3569&name=brendan-mckibbin&team=50004","waratahs","Scrum Half","super"
182,95,29,"Drew Mitchell","http://www.foxsports.com.au/rugby/player?id=1367&name=drew-mitchell&team=50004","waratahs","Wing","super"
189,94,26,"Lachie Turner","http://www.foxsports.com.au/rugby/player?id=1419&name=lachie-turner&team=50004","waratahs","Wing","super"
191,89,22,"Ben Volavola","http://www.foxsports.com.au/rugby/player?id=8439&name=ben-volavola&team=50004","waratahs","Fly Half","super"
191,110,25,"Don Armand","http://www.foxsports.com.au/rugby/player?id=8100&name=don-armand&team=50006","stormers","Flanker","super"
208,120,30,"Andries Bekker","http://www.foxsports.com.au/rugby/player?id=1157&name=andries-bekker&team=50006","stormers","Lock","super"
183,104,24,"Martin Bezuidenhout","http://www.foxsports.com.au/rugby/player?id=4703&name=martin-bezuidenhout&team=50006","stormers","Hooker","super"
193,114,30,"Schalk Burger","http://www.foxsports.com.au/rugby/player?id=917&name=schalk-burger&team=50006","stormers","Flanker","super"
184,102,22,"Nizaam Carr","http://www.foxsports.com.au/rugby/player?id=8058&name=nizaam-carr&team=50006","stormers","Flanker","super"
185,110,26,"Patrick Cilliers","http://www.foxsports.com.au/rugby/player?id=1485&name=patrick-cilliers&team=50006","stormers","Prop","super"
200,110,29,"Marius Coetzer","http://www.foxsports.com.au/rugby/player?id=8078&name=marius-coetzer&team=50006","stormers","Lock","super"
193,114,24,"Rynhardt Elstadt","http://www.foxsports.com.au/rugby/player?id=4697&name=rynhardt-elstadt&team=50006","stormers","Lock","super"
204,118,22,"Eben Etzebeth","http://www.foxsports.com.au/rugby/player?id=8060&name=eben-etzebeth&team=50006","stormers","Lock","super"
178,100,27,"Deon Fourie","http://www.foxsports.com.au/rugby/player?id=3082&name=deon-fourie&team=50006","stormers","Hooker","super"
188,120,30,"Ross Geldenhuys","http://www.foxsports.com.au/rugby/player?id=3072&name=ross-geldenhuys&team=50006","lions","Prop","super"
199,95,21,"Gerbrandt Grobler","http://www.foxsports.com.au/rugby/player?id=8490&name=gerbrandt-grobler&team=50006","stormers","Lock","super"
184,117,28,"Brok Harris","http://www.foxsports.com.au/rugby/player?id=1468&name=brok-harris&team=50006","stormers","Prop","super"
183,115,28,"Chris Heiberg","http://www.foxsports.com.au/rugby/player?id=8595&name=chris-heiberg&team=50006","stormers","Prop","super"
183,97,28,"Rohan Kitshoff","http://www.foxsports.com.au/rugby/player?id=6035&name=rohan-kitshoff&team=50006","stormers","Flanker","super"
184,117,21,"Steven Kitshoff","http://www.foxsports.com.au/rugby/player?id=4747&name=steven-kitshoff&team=50006","stormers","Prop","super"
187,102,22,"Siyamthanda Kolisi","http://www.foxsports.com.au/rugby/player?id=4698&name=siyamthanda-kolisi&team=50006","stormers","Flanker","super"
182,110,32,"Tiaan Liebenberg","http://www.foxsports.com.au/rugby/player?id=1022&name=tiaan-liebenberg&team=50006","stormers","Hooker","super"
190,122,22,"Frans Malherbe","http://www.foxsports.com.au/rugby/player?id=4720&name=frans-malherbe&team=50006","stormers","Prop","super"
174,100,22,"Siyabonga Ntubeni","http://www.foxsports.com.au/rugby/player?id=4719&name=siyabonga-ntubeni&team=50006","stormers","Hooker","super"
197,110,26,"Michael Rhodes","http://www.foxsports.com.au/rugby/player?id=3929&name=michael-rhodes&team=50006","stormers","Flanker","super"
197,112,26,"De Kock Steenkamp","http://www.foxsports.com.au/rugby/player?id=3978&name=de-kock-steenkamp&team=50006","stormers","Lock","super"
193,116,27,"Duane Vermeulen","http://www.foxsports.com.au/rugby/player?id=1488&name=duane-vermeulen&team=50006","stormers","Number 8","super"
175,80,31,"Gio Aplon","http://www.foxsports.com.au/rugby/player?id=1411&name=gio-aplon&team=50006","stormers","Fullback","super"
177,84,23,"Kurt Coleman","http://www.foxsports.com.au/rugby/player?id=4743&name=kurt-coleman&team=50006","stormers","Fly Half","super"
189,100,22,"Damian de Allende","http://www.foxsports.com.au/rugby/player?id=8479&name=damian-de-allende&team=50006","stormers","Centre","super"
177,88,25,"Juan de Jongh","http://www.foxsports.com.au/rugby/player?id=3100&name=juan-de-jongh&team=50006","stormers","Centre","super"
191,100,32,"Jean de Villiers","http://www.foxsports.com.au/rugby/player?id=1306&name=jean-de-villiers&team=50006","stormers","Centre","super"
185,92,22,"JP du Plessis","http://www.foxsports.com.au/rugby/player?id=4680&name=jp-du-plessis&team=50006","stormers","Centre","super"
173,82,25,"Dewaldt Duvenage","http://www.foxsports.com.au/rugby/player?id=3509&name=dewaldt-duvenage&team=50006","stormers","Scrum Half","super"
186,93,29,"Peter Grant","http://www.foxsports.com.au/rugby/player?id=1008&name=peter-grant&team=50006","stormers","Fly Half","super"
173,84,23,"Nic Groom","http://www.foxsports.com.au/rugby/player?id=4928&name=nic-groom&team=50006","stormers","Scrum Half","super"
179,94,30,"Bryan Habana","http://www.foxsports.com.au/rugby/player?id=1311&name=bryan-habana&team=50006","stormers","Wing","super"
176,88,23,"Elton Jantjies","http://www.foxsports.com.au/rugby/player?id=4141&name=elton-jantjies&team=50006","stormers","Fly Half","super"
170,69,20,"Cheslin Kolbe","http://www.foxsports.com.au/rugby/player?id=8491&name=cheslin-kolbe&team=50006","stormers","Fullback","super"
177,83,29,"Joe Pietersen","http://www.foxsports.com.au/rugby/player?id=1209&name=joe-pietersen&team=50006","stormers","Fullback","super"
185,83,23,"Louis Schreuder","http://www.foxsports.com.au/rugby/player?id=4752&name=louis-schreuder&team=50006","stormers","Scrum Half","super"
187,95,22,"Jaco Taute","http://www.foxsports.com.au/rugby/player?id=4033&name=jaco-taute&team=50006","stormers","Fullback","super"
178,87,23,"Gary van Aswegen","http://www.foxsports.com.au/rugby/player?id=4718&name=gary-van-aswegen&team=50006","stormers","Fly Half","super"
190,98,24,"Gerhard van den Heever","http://www.foxsports.com.au/rugby/player?id=3564&name=gerhard-van-den-heever&team=50006","stormers","Wing","super"
198,112,24,"Daniel Adongo","http://www.foxsports.com.au/rugby/player?id=8042&name=daniel-adongo&team=50080","southernkings","Flanker","super"
199,113,22,"Rynier Mark Bernardo","http://www.foxsports.com.au/rugby/player?id=8461&name=rynier-mark-bernardo&team=50080","southernkings","Lock","super"
199,113,24,"David Bulbring","http://www.foxsports.com.au/rugby/player?id=4045&name=david-bulbring&team=50080","southernkings","Lock","super"
191,120,27,"Kevin Buys","http://www.foxsports.com.au/rugby/player?id=3972&name=kevin-buys&team=50080","southernkings","Prop","super"
191,100,19,"Aidon Davis","http://www.foxsports.com.au/rugby/player?id=8670&name=aidon-davis&team=50080","southernkings","Back Row","super"
187,113,26,"Charl du Plessis","http://www.foxsports.com.au/rugby/player?id=8668&name=charl-du-plessis&team=50080","southernkings","Prop","super"
190,107,22,"Cornell du Preez","http://www.foxsports.com.au/rugby/player?id=8462&name=cornell-du-preez&team=50080","southernkings","Flanker","super"
194,112,28,"Jacques Engelbrecht","http://www.foxsports.com.au/rugby/player?id=8464&name=jacques-engelbrecht&team=50080","southernkings","Flanker","super"
185,125,33,"Jaco Engels","http://www.foxsports.com.au/rugby/player?id=993&name=jaco-engels&team=50080","southernkings","Prop","super"
188,115,29,"Schalk Ferreira","http://www.foxsports.com.au/rugby/player?id=1412&name=schalk-ferreira&team=50080","southernkings","Prop","super"
181,110,32,"Johannes Franklin","http://www.foxsports.com.au/rugby/player?id=3989&name=johannes-franklin&team=50080","southernkings","Hooker","super"
188,120,30,"Ross Geldenhuys","http://www.foxsports.com.au/rugby/player?id=3072&name=ross-geldenhuys&team=50080","lions","Prop","super"
187,119,25,"Grant Kemp","http://www.foxsports.com.au/rugby/player?id=8489&name=grant-kemp&team=50080","southernkings","Prop","super"
181,103,29,"Virgile Lacombe","http://www.foxsports.com.au/rugby/player?id=8467&name=virgile-lacombe&team=50080","southernkings","Hooker","super"
195,106,27,"Tomas Leonardi","http://www.foxsports.com.au/rugby/player?id=3861&name=tomas-leonardi&team=50080","southernkings","Flanker","super"
186,106,27,"Bandise Maku","http://www.foxsports.com.au/rugby/player?id=3105&name=bandise-maku&team=50080","southernkings","Hooker","super"
195,110,27,"Thabo Mamojele","http://www.foxsports.com.au/rugby/player?id=8669&name=thabo-mamojele&team=50080","southernkings","Back Row","super"
174,93,26,"Edgar Marutlulle","http://www.foxsports.com.au/rugby/player?id=4726&name=edgar-marutlulle&team=50080","southernkings","Hooker","super"
183,101,30,"Mpho Mbiyozo","http://www.foxsports.com.au/rugby/player?id=8469&name=mpho-mbiyozo&team=50080","southernkings","Flanker","super"
194,110,33,"Darron Nell","http://www.foxsports.com.au/rugby/player?id=1467&name=darron-nell&team=50080","southernkings","Number 8","super"
193,108,25,"Devin Oosthuizen","http://www.foxsports.com.au/rugby/player?id=8470&name=devin-oosthuizen&team=50080","southernkings","Flanker","super"
198,116,29,"Steven Sykes","http://www.foxsports.com.au/rugby/player?id=1464&name=steven-sykes&team=50080","southernkings","Lock","super"
188,107,25,"Wimpie van der Walt","http://www.foxsports.com.au/rugby/player?id=8475&name=wimpie-van-der-walt&team=50080","southernkings","Flanker","super"
183,100,30,"Luke Watson","http://www.foxsports.com.au/rugby/player?id=1191&name=luke-watson&team=50080","southernkings","Number 8","super"
179,86,24,"Demetri Catrakilis","http://www.foxsports.com.au/rugby/player?id=8059&name=demetri-catrakilis&team=50080","southernkings","Fly Half","super"
183,90,29,"Ronald Cooke","http://www.foxsports.com.au/rugby/player?id=1019&name=ronald-cooke&team=50080","southernkings","Centre","super"
182,91,21,"Shane Gates","http://www.foxsports.com.au/rugby/player?id=8593&name=shane-gates&team=50080","southernkings","Fly Half","super"
176,91,24,"Siyanda Grey","http://www.foxsports.com.au/rugby/player?id=8466&name=siyanda-grey&team=50080","southernkings","Centre","super"
